uid	total_transaction_amount	transaction_count	annualized_amount	average_term	transaction_1m_count	transaction_2m_count	transaction_3m_count	transaction_6m_count	transaction_8m_count	transaction_9m_count	transaction_12m_count	transaction_15m_count	transaction_18m_count	transaction_24m_count	transaction_1m_total_amount	transaction_2m_total_amount	transaction_3m_total_amount	transaction_6m_total_amount	transaction_8m_total_amount	transaction_9m_total_amount	transaction_12m_total_amount	transaction_15m_total_amount	transaction_18m_total_amount	transaction_24m_total_amount	app_start_total_count	app_start_count_day0	app_start_count_day1	app_start_count_day2	app_start_count_day3	app_start_count_day4	app_start_count_day5	app_start_count_day6	app_start_count_day7	app_start_count_day8	app_start_count_day9	app_start_count_day10	app_start_count_day11	app_start_count_day12	app_start_count_day13	app_start_count_day14	app_start_count_day15
bd1f5e7f79b4b9d584afea651c9c7459	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	15	0	5	0	0
dbab056a470e632987f166af87a2080d	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	23	2	1	3	1	0	2	2	3	0	2	2	1	0	1	1	2
194894e7ce5ed070f0f603d4717e9d86	11000	2	1333.333333	1.454545455	1	0	0	1	0	0	0	0	0	0	10000	0	0	6000	0	0	0	0	0	0	20	4	0	4	0	0	0	0	4	0	0	0	0	0	0	0	8
b19217656e9dec7f2bf5ad3764349344	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	11	2	0	1	1	1	0	1	1	1	0	0	0	0	2	1	0
0271e0ddb09b9174c1810b387bfb7001	50000	3	20833.33333	5	1	0	0	2	0	0	0	0	0	0	10000	0	0	240000	0	0	0	0	0	0	48	0	0	8	4	4	4	4	4	4	4	4	0	4	0	4	0
a69b7a6a7d7f43dcf2fac773fddfa3bb	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ef6cbdc3fcab3bdfc9bf4935d3e6636e	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568139b89186235332e1f22ac727450f	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	15	0	5	3	2	0	0	1	2	0	2	0	0	0	0	0	0
6e03e4bfe5f487bc91072c1609210990	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2420034eaaf7ab68b03ad11f2ce05746	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0cf798222387ed467c6bc3ed1663109a	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	23	3	4	2	1	1	1	2	1	1	1	1	1	1	1	1	1
08a8012993a5a23e5eccb446497f57ab	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	72	12	8	6	6	2	4	2	2	8	6	4	4	2	2	2	2
dcefffa48a0993d230a32600326da8b3	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
102a6ab0a0f05c6ab390b946c10545c6	1100	2	508.3333333	5.545454545	1	0	0	1	0	0	0	0	0	0	100	0	0	6000	0	0	0	0	0	0	114	12	9	9	9	3	6	9	9	6	6	3	6	3	3	12	9
66f3b79f1f03f7afe14d4dc1f6d569f7	10000	1	10000	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	120000	0	0	0	6	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0
b35c5ec57912d8e045cc3233743e4089	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
47ce93fa76f3f541945e05dc06e10ad4	5000	1	416.6666667	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
870c2164975066bd956e43390b368950	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	5	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
615173d7b94d953be7736bbfd0a7f2d0	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
8977b63046ba650fc5fd7bbdb8824006	5000	1	416.6666667	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a8b86f6d6516f8fceab795ac931e4556	41000	3	16083.33333	4.707317073	1	0	1	1	0	0	0	0	0	0	10000	0	3000	180000	0	0	0	0	0	0	90	10	15	10	15	5	0	5	0	5	10	5	0	0	0	5	5
d03b6aa6ff49422a49f6a19acd1f48a4	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	1	0	0	3	2	0	1	2
16a1bf66e6c96aa80c9437df00b92f11	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	21	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1
37dc6199a062e149987ed9c5e52da2da	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
64fb93400062842786367911235fcc16	41000	3	31333.33333	9.170731707	1	0	0	1	0	0	1	0	0	0	10000	0	0	6000	0	0	360000	0	0	0	36	6	9	3	3	0	0	3	0	3	3	0	0	0	0	3	3
ad80b310a841ba752f5607f5ed6006c1	200000	4	200000	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2400000	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
070c6306959621319eb0022e50b89f1f	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161672d4eb5a4e50f30131e538929438	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	20	0	4	8	0	0	0	4	0	4	0	0	0	0	0	0	0
903797fd5c6e490fb98df32566add1e5	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	13	1	0	1	0	2	1	0	1	1	1	0	1	1	1	1	1
caf6d4598e1ad701f0e7c29736972fc0	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
814cd8d275aa3f87788c75537350661c	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	8	1	1	2	0	1	0	0	1	0	0	0	0	2	0	0	0
76d3e14af6d14228963dfa3bdecfdcaa	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	9	1	1	1	0	1	0	1	0	1	2	0	0	0	1	0	0
f9fcef6794e165e3efbc1a82ea14da4f	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
c4d31b2fb584cfc0acab0714f5f164a0	11000	2	1083.333333	1.181818182	1	0	1	0	0	0	0	0	0	0	10000	0	3000	0	0	0	0	0	0	0	24	6	0	2	2	2	2	0	2	0	2	4	0	0	2	0	0
b70c29f8e08055ea5eca69e859e69bd8	11000	2	1333.333333	1.454545455	1	0	0	1	0	0	0	0	0	0	10000	0	0	6000	0	0	0	0	0	0	36	2	6	2	0	0	0	4	16	2	2	0	2	0	0	0	0
beff8734219ad5faacb3643170a4f12f	60000	2	120000	24	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1440000	10	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
5e6ddfbda713b4beed7cd5e8753cfc42	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	12	2	0	1	0	2	1	0	1	0	1	1	1	0	1	1	0
94b6de4ce30887a219011cf7aa6e7522	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f76b8264b31e95ab012d84c7b34f9ae2	11000	2	1083.333333	1.181818182	1	0	1	0	0	0	0	0	0	0	10000	0	3000	0	0	0	0	0	0	0	32	28	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
27bb566ad619ebe18a228b6cc9ca8433	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	7	2	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0
ffbfd2f6464eb2ec53f2e7decad2c506	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49198ebc22aa04f87e81bc68bc4b4f7c	20000	2	5833.333333	3.5	1	0	0	1	0	0	0	0	0	0	10000	0	0	60000	0	0	0	0	0	0	36	0	3	0	6	6	3	3	0	6	0	3	0	0	0	6	0
1b6c439b8feb65d4a987d408464c0697	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59406f1f8689609b957635863dde5f32	80000	4	45833.33333	6.875	1	0	0	2	0	0	1	0	0	0	10000	0	0	300000	0	0	240000	0	0	0	140	4	0	8	20	12	12	8	16	12	12	8	4	4	8	8	4
8642cfe3e434bfd5006d32d28fe7e252	20000	2	5833.333333	3.5	1	0	0	1	0	0	0	0	0	0	10000	0	0	60000	0	0	0	0	0	0	30	5	5	5	0	5	0	0	5	0	5	0	0	0	0	0	0
f008e3dee6a33cd7513a007aff7907ad	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	28	2	2	1	2	3	4	2	2	0	2	3	1	2	0	2	0
d9d12c48ec17d33e90a8bf4a4cd68c24	1100	2	258.3333333	2.818181818	1	0	1	0	0	0	0	0	0	0	100	0	3000	0	0	0	0	0	0	0	60	4	4	0	6	4	4	6	2	4	2	4	4	4	4	4	4
f85a52376828f10d5be32ac91451f7aa	9900	1	825	1	1	0	0	0	0	0	0	0	0	0	9900	0	0	0	0	0	0	0	0	0	15	0	0	1	3	1	1	1	1	1	1	1	0	0	2	1	1
33022993ca45b945696ddf05f4e54912	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	19	7	3	0	1	1	0	1	1	0	0	1	2	0	1	1	0
4301be0177bbe1f70679848ff78f6b67	100000	3	50000	6	0	0	0	3	0	0	0	0	0	0	0	0	0	600000	0	0	0	0	0	0	27	6	3	3	3	0	3	3	0	0	0	3	3	0	0	0	0
bbaa614d90a542764b2228516b1e1da3	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f67a43bc47edc083751b18666954317	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6467f0b97b2fc57ee7d2adbbf2f6f8ab	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379e0bed809556447276559a09469d3b	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	86	4	14	8	16	4	4	4	6	4	4	4	2	4	2	2	4
31fd1d06b4cfce49d5e116261e822c7a	51000	4	21333.33333	5.019607843	1	0	0	3	0	0	0	0	0	0	10000	0	0	246000	0	0	0	0	0	0	24	8	4	4	0	0	0	0	0	0	0	8	0	0	0	0	0
cae900b1eb7f36e49cf76cdc8f916775	20000	2	5833.333333	3.5	1	0	0	1	0	0	0	0	0	0	10000	0	0	60000	0	0	0	0	0	0	46	4	4	8	2	2	2	2	2	2	2	2	2	0	4	2	6
c6b5f5bc8cc1ee58f2161e91243ec3f6	4000	1	333.3333333	1	1	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	18	0	0	5	2	1	1	2	1	1	1	1	0	0	1	1	1
e90630765ee628c7675bd3403e976c49	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	10	2	0	2	0	0	1	1	0	0	1	1	0	1	0	0	1
a7801ec8ab1c6c7b9e73c19df71686a6	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	80	8	4	4	4	8	4	8	0	12	4	4	4	4	4	4	4
e01215da538eea476c55261473e6a933	22000	4	8000	4.363636364	0	0	3	1	0	0	0	0	0	0	0	0	36000	60000	0	0	0	0	0	0	55	20	0	0	0	0	0	0	5	0	0	0	0	0	0	25	5
36e53efc6426b94fa4fca0fe83ebca24	130000	2	80000	7.384615385	0	0	0	1	0	0	1	0	0	0	0	0	0	600000	0	0	360000	0	0	0	12	8	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
342f446e7ec9cb503071060149e0de99	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
6409d3445fbb168b567dfd4fc3082529	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
6703960bbe9aa85a04c5312ab900ef20	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	6	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
4166ed08f144f88215beea2683375ee0	20000	2	5833.333333	3.5	1	0	0	1	0	0	0	0	0	0	10000	0	0	60000	0	0	0	0	0	0	40	12	0	4	4	0	4	0	0	4	0	4	0	0	4	0	4
dc2f7df0f32895182df9962ace9d1819	1100	2	258.3333333	2.818181818	1	0	1	0	0	0	0	0	0	0	100	0	3000	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2	2	2	4	2	4	2
aff259002223da947ab450b6b3f0b2b0	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	18	7	2	1	0	2	0	1	1	1	1	0	0	0	0	1	1
995b3d69d0fb3c12d1537a0bad445e36	43100	5	21508.33333	5.988399072	1	0	0	4	0	0	0	0	0	0	100	0	0	258000	0	0	0	0	0	0	225	9	27	9	9	18	0	0	27	9	9	9	27	18	9	18	27
ae3523dfe938df78b8333ec31f739669	25000	3	13333.33333	6.4	1	0	0	1	0	0	1	0	0	0	10000	0	0	30000	0	0	120000	0	0	0	68	16	0	8	0	0	4	4	8	0	4	4	8	8	4	0	0
14bb5eeb44c08b97d37ad157b55ebfe6	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	27	4	3	3	1	0	2	2	2	2	1	3	0	1	1	1	1
308eb1bbbd04d68a40d4f1c558dc203e	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3dbad05234b8371b4520d946eb313a4	200000	6	63333.33333	3.8	1	0	3	1	0	0	1	0	0	0	10000	0	450000	180000	0	0	120000	0	0	0	210	18	6	18	18	6	6	12	30	12	24	6	6	0	6	24	18
30420cb1c7e273a404aac7430e023043	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	10	1	0	2	2	1	0	1	1	0	1	0	0	0	1	0	0
e2f89f1f31f580b1760d45addfbf40a1	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0
52cf53f71b4cf0d06d9ab521893d5faf	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	8	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ab562ae98b02a0051ac468439b3927c0	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	1	1	2	1	1	0	1	0	1	1	0
e3f41842ccc4d97e1e1985c510ca17ae	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	9	0	1	1	0	0	2	0	0	1	0	0	1	1	0	2	0
bbe6a206cb83920018e1617d3d7386f1	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	15	4	0	0	0	1	1	2	0	0	1	1	1	0	1	1	2
2625e96e132a0161a38549860e002b4c	21000	3	21333.33333	12.19047619	1	0	0	1	0	0	0	0	0	1	10000	0	0	6000	0	0	0	0	0	240000	18	6	0	3	3	3	0	0	0	0	0	0	0	3	0	0	0
5efca7d5d0cb99abc32327bfa86486d8	20000	2	5833.333333	3.5	1	0	0	1	0	0	0	0	0	0	10000	0	0	60000	0	0	0	0	0	0	12	3	0	0	0	0	0	3	0	3	3	0	0	0	0	0	0
4dd4e0585882b9eca097d29fbdb57ec8	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	12	4	1	1	1	1	0	0	0	0	1	1	2	0	0	0	0
dd1f3341896224692ef428904d5b223e	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
f72fa33d4825564044416a7d67af5782	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	27	2	1	4	1	1	1	2	1	2	2	1	3	1	2	1	2
9a761bc44b8138ac370b980a36449f8d	20000	2	5833.333333	3.5	1	0	0	1	0	0	0	0	0	0	10000	0	0	60000	0	0	0	0	0	0	54	4	2	4	4	2	0	6	0	8	4	4	4	2	4	4	2
3b6fcb359e4636e0269b5e50f3957a8b	5000	1	416.6666667	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	27	0	0	3	0	0	3	3	0	6	3	0	3	3	0	0	3
cab0e4ce965d5392fbea21eb4133e313	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	6	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
5f024d86a873e9d851a50e996d598475	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93157bc67cada7a533bf7e17022f614a	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fed56829cc4a4c4e3e6fa2eec037bb50	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2f4876c9c6f402d1396c35c1e52e09a0	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	30	1	2	2	3	1	3	6	2	1	2	1	1	1	1	1	2
fabaa114b478f0e38e4ec89689a7aaa0	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ee3b01947e12a9938d2a1429a34ef515	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
7031e6c33ade9104a40207c4c2af23b7	3000	1	250	1	1	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	16	2	2	1	1	2	0	1	0	0	1	1	1	1	1	1	1
543602f9264e1832a6a48136ac97f77f	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b7affc3bbb1e3e5d4f085a60956f082	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6561e43c3912c2d77a4073e66f50e6ba	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	14	1	2	2	0	2	1	1	1	1	1	0	0	0	0	2	0
1ff2eb13433d3010ff3651fecea4b433	40000	2	15833.33333	4.75	1	0	0	1	0	0	0	0	0	0	10000	0	0	180000	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
e88e312e5c445efbb94e471d399f3c7d	5500	1	458.3333333	1	1	0	0	0	0	0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	6	2	2
b9f4cec7f19b4e2d2cbd9940894feb03	5000	1	416.6666667	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	15	4	1	1	7	0	1	1	0	0	0	0	0	0	0	0	0
b601d88f434300ba661ff2ebabd89067	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8484f3f461b69de079d0ab5b3806253	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	10	2	1	0	0	2	0	0	2	0	0	0	0	0	2	1	0
7759fcd04786e7fd8b7b04f9182db8a9	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	32	3	3	5	2	2	2	1	2	2	1	1	2	3	1	0	2
922915ecea5efbc7310e5a32a23e534f	6500	2	958.3333333	1.769230769	1	0	0	1	0	0	0	0	0	0	5500	0	0	6000	0	0	0	0	0	0	44	4	4	2	8	8	4	4	6	2	0	2	0	0	0	0	0
9da20d7da7adbe062349bc73a99a71c1	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	8	1	0	1	1	2	0	0	0	0	1	0	0	1	0	1	0
8b7a5f92625e8e0d9e01de15b9438d7f	20000	3	3333.333333	2	1	0	2	0	0	0	0	0	0	0	10000	0	30000	0	0	0	0	0	0	0	138	18	0	6	6	6	0	0	6	30	0	0	0	6	18	12	30
6d771b00265dc732314614f4419d53ff	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	26	0	7	4	3	2	1	4	0	1	0	0	1	0	2	0	1
f9852862c5cafc8230067376404608a7	42000	6	40583.33333	11.5952381	1	0	0	3	0	0	1	0	0	1	1000	0	0	126000	0	0	120000	0	0	240000	225	18	18	9	18	9	9	18	18	27	9	18	9	9	18	9	9
cdd3e1ac3aff92ff703eeaa2cb502bc4	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	14	3	2	2	1	1	0	0	3	1	0	0	0	1	0	0	0
7d5b55fda1bc7b3286b10d5158d12dd0	41000	3	16333.33333	4.780487805	1	0	0	2	0	0	0	0	0	0	10000	0	0	186000	0	0	0	0	0	0	105	14	0	0	14	14	7	7	7	14	7	7	0	14	0	0	0
016cec4d271afb79763f2852b9918637	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	14	1	1	1	2	0	1	1	1	1	0	1	0	2	2	0	0
b03cf71c0515be9c12776ceecbf2fc47	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	38	2	4	4	2	0	2	0	2	6	4	2	0	0	6	2	2
ed78093b2f07590700f7d426f316402c	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	51	6	3	3	0	0	6	0	6	0	0	0	21	0	3	0	3
56a2722c74e8cb26cc883345cf127f74	500	1	41.66666667	1	1	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	8	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0
6a1ba48e02f6c3bf84d2a50a2bb00e30	200000	1	400000	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4800000	10	2	2	0	0	0	0	0	1	1	0	0	0	0	1	3	0
463b31876bdacb60b520242e903d1e51	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912adb034604812c2f2b78f8ed583d29	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f5b94cc0323b5e8c3fde04550b479eb	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	18	1	4	2	1	0	1	1	0	2	1	0	1	1	0	0	3
37c634f6ea04352bcc10032cadc67a23	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
1090eaa39aaa53aca03c534c48ee63b1	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	19	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
87e73a867b67f205ec6d44d7c7a33a2c	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	24	0	3	2	0	1	1	0	2	2	3	2	2	1	1	1	3
5d27a4141ef305b83305dff762f9963a	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	6	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0
621bf03df979ae7d6407a5e7d4d81cda	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
4bb35e6309711f6155c1a7bc002b2c71	10000	2	1250	1.5	1	0	0	1	0	0	0	0	0	0	9000	0	0	6000	0	0	0	0	0	0	51	3	15	3	6	0	0	3	3	6	3	0	3	0	3	3	0
